id,video_id,decision,openai,old_peak_score,new_score,delta,pos_score,neg_score,passes_new_gate,new_best_cue,old_best_cue,error,source_url,image_url
746,aged_9_a_budding_picasso,(pending),(none),0.0638,-0.0361,-0.0999,0.0981,0.1342,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87235/,
747,aged_9_a_budding_picasso,(pending),(none),0.0417,-0.097,-0.1387,0.0692,0.1662,False,Litvish yeshiva man with beard black hat and dark frock coat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87235/,
748,aged_9_a_budding_picasso,(pending),(none),0.0287,-0.0562,-0.0849,0.0991,0.1552,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87235/,
749,the_royal_tour_technicolor,(pending),(none),0.0524,-0.0208,-0.0732,0.1304,0.1512,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/87242/,
750,the_royal_tour_technicolor,(pending),(none),0.0286,-0.0497,-0.0783,0.0805,0.1302,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87242/,
751,the_royal_tour_technicolor,(pending),(none),0.0479,-0.0669,-0.1148,0.0842,0.1511,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87242/,
752,the_royal_tour_technicolor,(pending),(none),0.0229,-0.0353,-0.0582,0.0876,0.1229,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87242/,
753,the_royal_tour_technicolor,(pending),(none),0.0396,-0.0647,-0.1043,0.0882,0.153,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87242/,
754,the_royal_tour_technicolor,(pending),(none),0.0234,-0.041,-0.0644,0.0645,0.1056,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,elderly Orthodox Jewish rabbi with long white beard black hat and dark coat,,https://www.britishpathe.com/asset/87242/,
755,the_royal_tour_technicolor,(pending),(none),0.0206,-0.0524,-0.073,0.0904,0.1428,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87242/,
756,the_royal_tour_technicolor,(pending),(none),0.0297,-0.0245,-0.0542,0.1324,0.1569,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87242/,
757,the_royal_tour_technicolor,(pending),(none),0.0215,0.0037,-0.0178,0.1247,0.1211,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87242/,
758,london_royal_film_performance,(pending),(none),0.1292,-0.05,-0.1792,0.1133,0.1634,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188439/,
759,london_royal_film_performance,(pending),(none),0.1639,-0.0413,-0.2052,0.1483,0.1896,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188439/,
760,london_royal_film_performance,(pending),(none),0.1351,-0.0501,-0.1852,0.1756,0.2257,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188439/,
761,london_royal_film_performance,(pending),(none),0.114,-0.0512,-0.1652,0.1437,0.195,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188439/,
762,london_royal_film_performance,(pending),(none),0.1207,-0.0932,-0.2139,0.1082,0.2013,False,Litvish yeshiva man with beard black hat and dark frock coat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188439/,
763,london_royal_film_performance,(pending),(none),0.0953,-0.0574,-0.1527,0.1216,0.179,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188439/,
764,london_royal_film_performance,(pending),(none),0.111,-0.0391,-0.1501,0.1213,0.1604,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188439/,
765,london_royal_film_performance,(pending),(none),0.0862,-0.0635,-0.1497,0.0928,0.1563,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188439/,
766,bombing_pause_ends,(pending),(none),0.1008,-0.0766,-0.1774,0.0094,0.086,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87236/,
767,bombing_pause_ends,(pending),(none),0.0756,-0.0708,-0.1464,0.0111,0.082,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87236/,
768,bombing_pause_ends,(pending),(none),0.0769,-0.0339,-0.1108,0.0693,0.1033,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87236/,
769,manchester_ulster_week,(pending),(none),0.1331,-0.0893,-0.2224,0.1686,0.2579,False,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188437/,
770,manchester_ulster_week,(pending),(none),0.1162,-0.0312,-0.1474,0.1409,0.1721,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188437/,
771,manchester_ulster_week,(pending),(none),0.1105,-0.0395,-0.15,0.1289,0.1684,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188437/,
772,manchester_ulster_week,(pending),(none),0.1059,-0.021,-0.1269,0.1506,0.1717,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188437/,
773,manchester_ulster_week,(pending),(none),0.106,-0.0335,-0.1395,0.0989,0.1324,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188437/,
774,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.116,-0.01,-0.126,0.1427,0.1527,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188440/,
775,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.1165,-0.0393,-0.1558,0.0808,0.12,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188440/,
776,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.1244,-0.0219,-0.1463,0.1024,0.1244,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188440/,
777,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.0762,-0.0262,-0.1024,0.1588,0.1851,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188440/,
778,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.0981,-0.0443,-0.1424,0.0638,0.1081,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188440/,
779,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.0747,-0.0233,-0.098,0.089,0.1124,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188440/,
780,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.081,-0.0536,-0.1346,0.0555,0.1091,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188440/,
781,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.0672,-0.0212,-0.0884,0.0841,0.1053,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188440/,
782,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.067,-0.0428,-0.1098,0.0843,0.1271,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188440/,
783,wembley_league_cup_final_aka_leeds_beat_arsenal_1_0_in_league_final,(pending),(none),0.0591,-0.0122,-0.0713,0.0918,0.104,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188440/,
784,rishikesh_beatles_with_the_maharishi,(pending),(none),0.0204,-0.0152,-0.0356,0.1527,0.168,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188435/,
785,rishikesh_beatles_with_the_maharishi,(pending),(none),0.0255,-0.0222,-0.0477,0.1388,0.161,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188435/,
786,rishikesh_beatles_with_the_maharishi,(pending),(none),0.0428,0.0134,-0.0294,0.2209,0.2075,False,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188435/,
787,rishikesh_beatles_with_the_maharishi,(pending),(none),0.0266,-0.0163,-0.0429,0.1348,0.1511,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188435/,
788,rishikesh_beatles_with_the_maharishi,(pending),(none),0.0323,0.0216,-0.0107,0.1747,0.153,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188435/,
789,rishikesh_beatles_with_the_maharishi,(pending),(none),0.024,0.0152,-0.0088,0.2017,0.1864,False,Litvish yeshiva man with beard black hat and dark frock coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188435/,
790,rishikesh_beatles_with_the_maharishi,(pending),(none),0.0333,-0.0464,-0.0797,0.1429,0.1893,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188435/,
791,rishikesh_beatles_with_the_maharishi,(pending),(none),0.0256,-0.0016,-0.0272,0.1707,0.1723,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188435/,
792,london_bridge_demolition_aka_london_bridge_for_sale,(pending),(none),0.0361,-0.01,-0.0461,0.1922,0.2022,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188434/,
793,timbertop_prince_charles_australia,(pending),(none),0.2142,-0.0391,-0.2533,0.1172,0.1563,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87233/,
794,timbertop_prince_charles_australia,(pending),(none),0.1184,0.0029,-0.1155,0.1451,0.1422,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87233/,
795,timbertop_prince_charles_australia,(pending),(none),0.1034,-0.0114,-0.1148,0.0915,0.1029,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87233/,
796,vietnam_peace_in_brief,(pending),(none),0.0353,-0.0789,-0.1142,0.0657,0.1446,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87230/,
797,selected_originals_labour_holds_seat,(pending),(none),0.0719,-0.0561,-0.128,0.178,0.2341,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,,https://www.britishpathe.com/asset/87234/,
798,selected_originals_labour_holds_seat,(pending),(none),0.0372,-0.0693,-0.1065,0.1373,0.2066,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87234/,
799,selected_originals_labour_holds_seat,(pending),(none),0.023,-0.0544,-0.0774,0.1716,0.226,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87234/,
800,selected_originals_labour_holds_seat,(pending),(none),0.0348,-0.0464,-0.0812,0.128,0.1744,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87234/,
801,selected_originals_labour_holds_seat,(pending),(none),0.0279,-0.0721,-0.1,0.0869,0.159,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87234/,
802,selected_originals_labour_holds_seat,(pending),(none),0.0262,-0.0074,-0.0336,0.1849,0.1922,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87234/,
803,selected_originals_labour_holds_seat,(pending),(none),0.0257,-0.0292,-0.0549,0.1288,0.1581,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87234/,
804,selected_originals_labour_holds_seat,(pending),(none),0.0263,-0.0732,-0.0995,0.0994,0.1726,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87234/,
805,selected_originals_labour_holds_seat,(pending),(none),0.0287,-0.0381,-0.0668,0.1358,0.174,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87234/,
806,selected_originals_labour_holds_seat,(pending),(none),0.0217,-0.0487,-0.0704,0.1249,0.1737,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/87234/,
807,selected_originals_labour_holds_seat,(pending),(none),0.022,-0.0563,-0.0783,0.1401,0.1964,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87234/,
808,aquaglider_goes_on_air,(pending),(none),0.1335,-0.0138,-0.1473,0.0772,0.0909,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,,https://www.britishpathe.com/asset/87231/,
809,aquaglider_goes_on_air,(pending),(none),0.0753,-0.0303,-0.1056,0.1124,0.1427,False,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87231/,
810,aquaglider_goes_on_air,(pending),(none),0.0882,0.0043,-0.0839,0.1629,0.1586,False,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,,https://www.britishpathe.com/asset/87231/,
811,aquaglider_goes_on_air,(pending),(none),0.1502,-0.0192,-0.1694,0.0809,0.1001,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87231/,
812,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.1151,-0.0336,-0.1487,0.1221,0.1557,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188433/,
813,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.096,-0.0343,-0.1303,0.1329,0.1672,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188433/,
814,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.1228,-0.0542,-0.177,0.1022,0.1564,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188433/,
815,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.1158,-0.0095,-0.1253,0.1928,0.2023,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188433/,
816,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.0811,-0.0653,-0.1464,0.0306,0.0959,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,,https://www.britishpathe.com/asset/188433/,
817,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.1,-0.0331,-0.1331,0.106,0.1391,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188433/,
818,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.0699,-0.0517,-0.1216,0.1351,0.1868,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Orthodox Jewish man with curled payot sidelocks and black yarmulke or fedora,,https://www.britishpathe.com/asset/188433/,
819,london_dior_hats_aka_1968_spring_and_summer_hat_collection,(pending),(none),0.0527,-0.0227,-0.0754,0.1537,0.1765,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188433/,
820,labour_holds_seat,(pending),(none),0.0357,-0.0819,-0.1176,0.1508,0.2327,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87232/,
821,labour_holds_seat,(pending),(none),0.0628,-0.0896,-0.1524,0.1407,0.2303,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87232/,
822,labour_holds_seat,(pending),(none),0.0274,-0.0637,-0.0911,0.1482,0.2119,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/87232/,
823,labour_holds_seat,(pending),(none),0.0311,-0.0447,-0.0758,0.1435,0.1882,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87232/,
824,labour_holds_seat,(pending),(none),0.0247,-0.044,-0.0687,0.1878,0.2317,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87232/,
825,labour_holds_seat,(pending),(none),0.0278,-0.1184,-0.1462,0.0955,0.2138,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87232/,
826,scotland_v_england,(pending),(none),0.0258,-0.0249,-0.0507,0.0974,0.1223,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188430/,
827,pritchett_mcateer_fight_aka_pritchett_retains_british_and_empire_middleweight_ch,(pending),(none),0.1231,-0.0331,-0.1562,0.07,0.1031,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188429/,
828,pritchett_mcateer_fight_aka_pritchett_retains_british_and_empire_middleweight_ch,(pending),(none),0.0934,-0.0831,-0.1765,0.1323,0.2154,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188429/,
829,pritchett_mcateer_fight_aka_pritchett_retains_british_and_empire_middleweight_ch,(pending),(none),0.0971,-0.0339,-0.131,0.0808,0.1147,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188429/,
830,ski_now_wed_later,(pending),(none),0.1292,-0.0259,-0.1551,0.1686,0.1945,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/87228/,
831,ski_now_wed_later,(pending),(none),0.1353,-0.0225,-0.1578,0.1103,0.1328,False,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/87228/,
832,ski_now_wed_later,(pending),(none),0.1002,-0.0273,-0.1275,0.1117,0.1391,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Orthodox Jewish man with beard sidelocks black hat and long kapote or rekel coat,,https://www.britishpathe.com/asset/87228/,
833,duke_opens_heavy_water_reactor_aka_prince_philip_opens_winfrith_nuclear_reactor_,(pending),(none),0.1112,-0.0346,-0.1458,0.0919,0.1265,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188428/,
834,duke_opens_heavy_water_reactor_aka_prince_philip_opens_winfrith_nuclear_reactor_,(pending),(none),0.0916,-0.0272,-0.1188,0.1313,0.1585,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188428/,
835,duke_opens_heavy_water_reactor_aka_prince_philip_opens_winfrith_nuclear_reactor_,(pending),(none),0.0521,-0.0857,-0.1378,0.1075,0.1932,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188428/,
836,duke_opens_heavy_water_reactor_aka_prince_philip_opens_winfrith_nuclear_reactor_,(pending),(none),0.05,-0.0437,-0.0937,0.1484,0.1921,False,group of Hasidic Jewish men in black coats streimels hats and payot,Litvish yeshiva man with beard black hat and dark frock coat,,https://www.britishpathe.com/asset/188428/,
837,duke_opens_heavy_water_reactor_aka_prince_philip_opens_winfrith_nuclear_reactor_,(pending),(none),0.059,-0.0537,-0.1127,0.0874,0.141,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188428/,
838,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0372,-0.0189,-0.0561,0.1729,0.1918,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188431/,
839,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0415,-0.0474,-0.0889,0.1113,0.1587,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188431/,
840,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0418,-0.0856,-0.1274,0.1097,0.1953,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188431/,
841,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0238,-0.0024,-0.0262,0.1252,0.1276,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188431/,
842,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0305,-0.0588,-0.0893,0.1656,0.2245,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188431/,
843,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0218,-0.0563,-0.0781,0.1296,0.1859,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188431/,
844,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0206,-0.056,-0.0766,0.1432,0.1993,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188431/,
845,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0392,-0.0587,-0.0979,0.042,0.1007,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188431/,
846,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0239,-0.0012,-0.0251,0.161,0.1621,False,group of Hasidic Jewish men in black coats streimels hats and payot,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/188431/,
847,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0201,-0.0231,-0.0432,0.1648,0.1879,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,,https://www.britishpathe.com/asset/188431/,
848,selected_originals_duke_opens_heavy_water_reactor,(pending),(none),0.0307,-0.0321,-0.0628,0.1256,0.1577,False,group of Hasidic Jewish men in black coats streimels hats and payot,Hasidic Jewish man wearing a large round shtreimel fur hat and black coat,,https://www.britishpathe.com/asset/188431/,
849,ladies_slalom_international,(pending),(none),0.083,-0.009,-0.092,0.0953,0.1043,False,Hasidic rebbe with white beard sidelocks and shtreimel fur hat,group of Hasidic Jewish men in black coats streimels hats and payot,,https://www.britishpathe.com/asset/87227/,
